writing-source-title,writer-name,prayer-line
Prayers and Meditations,Mirra Alfassa,"IN front of this calm sunrise which turned all within me into silence and peace, at the moment when I grew conscious of Thee and Thou alone wast living in me, O Lord, it seemed to me that I adopted all the inhabitants of this ship, and enveloped them in an equal love, and that so in each one of them something of Thy consciousness would awake."
Prayers and Meditations,Mirra Alfassa,"Not often had I felt so strongly Thy divine power and Thy invincible light, and once again total was my confidence and unmixed my joyful surrender."
Prayers and Meditations,Mirra Alfassa,"O Thou who relievest all suffering and dispersest all ignorance, O Thou the supreme healer, be constantly present on this boat in the heart of those whom it shelters that once again Thy glory may be manifested!"
Prayers and Meditations,Mirra Alfassa,"THOSE who live for Thee and in Thee may change their physical surroundings, their habits, climate, “milieu”, but everywhere they find the same atmosphere; they carry that atmosphere in themselves, in their thought constantly fixed on Thee."
Prayers and Meditations,Mirra Alfassa,"Everywhere they feel at home, for everywhere they are in Thy house."
Prayers and Meditations,Mirra Alfassa,"No longer do they marvel at the novelty, unexpectedness, picturesqueness of things and countries; for them, it is Thy Presence that is manifest in all and Thy unchangeable splendour, which never leaves them, is apparent in the least grain of sand."
Prayers and Meditations,Mirra Alfassa,"The whole earth chants Thy praises; in spite of the obscurity, misery, ignorance, through it all, it is still the glory of Thy love which we perceive and with which we can commune ceaselessly everywhere."
Prayers and Meditations,Mirra Alfassa,"O Lord, my sweet Master, all this I constantly experience on this boat which seems to me a marvellous abode of peace, a temple sailing in Thy honour over the waves of the subconscient passivity which we have to conquer and awaken to the consciousness of Thy divine Presence."
Prayers and Meditations,Mirra Alfassa,"Blessed was the day when I came to know Thee, O Ineffable Eternity."
Prayers and Meditations,Mirra Alfassa,Blessed among all days be that day when the earth at last awakened shall know Thee and shall live only for Thee.
Prayers and Meditations,Mirra Alfassa,"IN the silence of the night Thy Peace reigned over all things, in the silence of my heart Thy Peace reigns always; and when these two silences were united, Thy Peace was so powerful that no disturbance of any kind could resist it."
Prayers and Meditations,Mirra Alfassa,"Then I thought of all those who were watching over the boat to safeguard and protect our course, and in gratefulness I wanted to make Thy Peace spring up and live in their hearts; then I thought of all those who, confident and free from care, slept the sleep of inconscience, and with solicitude for their miseries, pity for their latent suffering which would arise in them when they awoke, I wanted that a little of Thy Peace might live in their hearts and awaken in them the life of the spirit, the light that dispels ignorance."
Prayers and Meditations,Mirra Alfassa,"Then I thought of all the inhabitants of this vast sea, both visible and invisible, and I willed that Thy Peace might spread over them."
Prayers and Meditations,Mirra Alfassa,"Then I thought of those we had left far behind and whose affection goes with us, and with a great tenderness I wanted Thy conscious and lasting Peace for them, the plenitude of Thy Peace as far as they could receive it."
Prayers and Meditations,Mirra Alfassa,"Then I thought of all those towards whom we are going, who are troubled by childish preoccupations and fight in ignorance and egoism for petty rivalries of interest; and ardently, in a great aspiration, I asked for them the full light of Thy Peace."
Prayers and Meditations,Mirra Alfassa,"Then I thought of all those we know, all those we do not know, all the life in the making, all that has changed its form, all that is not yet in form, and for all these,  even as for all that I cannot think about, for all that is present to my memory and for all that I forget, in a deep contemplation and mute adoration I implored Thy Peace."
Prayers and Meditations,Mirra Alfassa,"OLORD, my one aspiration is to know Thee and serve Thee better every day."
Prayers and Meditations,Mirra Alfassa,What do outer circumstances matter?
Prayers and Meditations,Mirra Alfassa,"They seem to me each day more vain and illusory, and I take less and less interest in what is going to happen to us in the outer life; but more and more am I intensely interested in the one thing which seems important to me: to know Thee better in order to serve Thee better."
Prayers and Meditations,Mirra Alfassa,All outer events must converge upon this goal and this goal alone; and for that all depends upon the attitude we have towards them.
Prayers and Meditations,Mirra Alfassa,"To seek Thee constantly in all things, to want to manifest Thee ever better in every circumstance, in this attitude lies supreme Peace, perfect serenity, true contentment."
Prayers and Meditations,Mirra Alfassa,"In it life blossoms, widens, expands so magnificently in such majestic waves that no storm can any longer disturb it."
Prayers and Meditations,Mirra Alfassa,"O Lord, Thou art our safeguard, our only happiness, Thou art our resplendent light, our pure love, our hope and our strength."
Prayers and Meditations,Mirra Alfassa,"Thou art our life, the reality of our being!"
Prayers and Meditations,Mirra Alfassa,In a reverent and joyful adoration I bow to Thee.
Prayers and Meditations,Mirra Alfassa,HOW many different levels there are in consciousness!
Prayers and Meditations,Mirra Alfassa,"This word should be reserved for what is illumined in a being by Thy Presence, is identified with Thee and partakes of Thy absolute Consciousness, for that which has knowledge, that which is “perfectly awakened”, as the Buddha says."
Prayers and Meditations,Mirra Alfassa,"Outside this state there are infinite grades of consciousness, going right down to complete darkness, the veritable inconscience which may be a domain yet untouched by the light of Thy divine Love (but this seems improbable in physical substance), or which is, for some kind of reason of ignorance, outside our individual range of perception."
